ym,category,role,matters_received,cases_filed,matters_terminated,cases_terminated,d_judg_us,d_settle,d_against,d_dismissed,d_other
2011-01,Employment Discrimination,Defendant,72,67,0,87,36,19,,14,18
2011-02,Employment Discrimination,Defendant,56,66,1,68,32,12,3,5,16
2011-03,Employment Discrimination,Defendant,94,78,0,90,37,17,2,7,27
2011-04,Employment Discrimination,Defendant,69,62,3,72,27,21,,7,17
2011-05,Employment Discrimination,Defendant,73,71,0,75,30,19,2,6,18
2011-06,Employment Discrimination,Defendant,76,76,2,80,35,10,1,7,27
2011-07,Employment Discrimination,Defendant,77,76,1,67,27,10,,6,24
2011-08,Employment Discrimination,Defendant,74,82,2,86,26,20,2,5,33
2011-09,Employment Discrimination,Defendant,81,68,1,80,39,17,2,4,18
2011-10,Employment Discrimination,Defendant,66,73,0,72,22,12,,13,25
2011-11,Employment Discrimination,Defendant,78,69,0,64,27,15,,2,20
2011-12,Employment Discrimination,Defendant,71,68,0,61,27,10,1,4,19
2012-01,Employment Discrimination,Defendant,75,82,3,85,34,10,1,11,29
2012-02,Employment Discrimination,Defendant,71,77,0,92,31,19,,9,33
2012-03,Employment Discrimination,Defendant,79,68,0,103,53,17,4,5,24
2012-04,Employment Discrimination,Defendant,61,50,1,65,21,9,1,6,28
2012-05,Employment Discrimination,Defendant,75,72,1,79,29,16,,8,26
2012-06,Employment Discrimination,Defendant,71,70,2,61,22,16,,4,19
2012-07,Employment Discrimination,Defendant,65,66,1,83,33,10,,8,32
2012-08,Employment Discrimination,Defendant,55,60,0,74,29,12,,7,26
2012-09,Employment Discrimination,Defendant,53,59,3,78,46,15,,1,16
2012-10,Employment Discrimination,Defendant,67,49,1,78,29,7,2,13,27
2012-11,Employment Discrimination,Defendant,52,72,1,60,26,10,1,3,20
