ym,category,role,matters_received,cases_filed,matters_terminated,cases_terminated,d_judg_us,d_settle,d_against,d_dismissed,d_other
2020-01,Program Litigation,Defendant,160,159,13,172,31,24,5,31,81
2020-02,Program Litigation,Defendant,171,161,13,142,36,31,6,27,42
2020-03,Program Litigation,Defendant,146,126,7,150,45,23,9,31,42
2020-04,Program Litigation,Defendant,127,134,7,135,38,20,8,22,47
2020-05,Program Litigation,Defendant,158,159,3,154,35,27,9,27,56
2020-06,Program Litigation,Defendant,160,150,4,133,38,19,6,17,53
2020-07,Program Litigation,Defendant,163,175,0,138,32,31,4,30,41
2020-08,Program Litigation,Defendant,186,180,7,161,45,21,4,32,59
2020-09,Program Litigation,Defendant,205,193,8,140,29,22,8,31,50
2020-10,Program Litigation,Defendant,202,178,7,190,30,33,8,26,93
2020-11,Program Litigation,Defendant,170,164,3,119,22,27,5,26,39
2020-12,Program Litigation,Defendant,156,134,6,132,30,24,7,33,38
2021-01,Program Litigation,Defendant,131,138,5,123,30,20,5,33,35
2021-02,Program Litigation,Defendant,124,107,5,119,37,15,9,31,27
2021-03,Program Litigation,Defendant,180,168,18,221,52,37,8,60,64
2021-04,Program Litigation,Defendant,150,142,0,160,27,31,3,39,60
2021-05,Program Litigation,Defendant,169,182,4,183,23,36,3,34,87
2021-06,Program Litigation,Defendant,158,153,3,158,33,33,5,48,39
